1.4173,3.883,1.4016,3.1366,3.7539,3.285
1.6996,3.552,1.6777,3.2917,3.8537,3.2417
1.7733,3.6846,1.754,3.4391,4.0209,3.4084
1.7741,3.6231,1.7573,3.5011,4.1935,3.4394
1.7758,3.7003,1.76,3.611,4.3097,3.5097
1.7625,3.7511,1.7462,3.6713,4.3883,3.5586
1.7485,3.7807,1.7317,3.7096,4.4706,3.5974
1.7432,3.7912,1.7255,3.7272,4.5324,3.6287
1.75,3.7625,1.7323,3.6983,4.5659,3.6581
1.7531,3.7543,1.7343,3.6737,4.6244,3.6568
