2.2124,11.43,2.1948,10.306,18.261,15.077
2.3544,12.418,2.3388,11.375,20.517,16.496
2.3569,13.344,2.3405,12.376,22.019,17.627
2.3308,13.824,2.3167,12.909,23.098,18.257
2.2623,14.123,2.2499,13.324,23.892,18.844
2.1774,14.203,2.1698,13.513,24.363,19.189
2.0949,14.185,2.0885,13.6,24.76,19.461
2.0391,13.986,2.0312,13.525,24.985,19.763
1.976,13.842,1.9692,13.458,25.122,19.914
1.9372,13.356,1.9313,13.005,25.16,19.965
