21,3.5796,3.3371,3.2698,2.6851
23,5.9345,3.0484,3.0244,2.7623
31,5.6394,3.3813,3.3867,4.3429
72,7.5125,5.4769,5.4148,4.7388
89,3.7456,2.7991,2.7674,2.708
120,4.7624,6.1879,5.7994,5.8016
130,4.9168,2.0496,2.0534,2.5591
