3.8788,8.8678,3.8313,6.0813,4.5651,5.185
4.8852,13.403,4.8307,9.7814,5.1981,6.7197
5.456,16.899,5.4142,15.192,6.452,8.664
7.5017,19.917,7.445,18.184,7.158,8.7774
9.5305,12.592,9.4578,12.45,7.514,7.5613
