3.0582,6.0402,2.9844,3.8013,2.5982,3.756
3.5251,4.9144,3.4686,3.8622,2.5993,3.2784
3.8797,5.3729,3.8302,4.3471,2.8393,3.3684
3.9188,5.7198,3.8776,5.1822,2.8525,3.4486
3.922,5.6448,3.882,5.5452,2.8534,3.4144
