107,7.6218,5.4345,2.6656,2.7076
127,7.5945,5.2596,2.7974,2.6347
150,4.8608,4.3575,3.3506,3.0661
169,9.6439,6.841,3.1937,3.5661
200,15.302,11.598,3.4609,3.5193
307,4.4617,3.7774,2.4857,2.2183
384,3.921,4.3449,4.2407,4.3274
