51,5.314,4.8356,3.6078,4.4207
61,10.435,10.048,5.4292,6.8881
108,10.494,9.8696,5.3605,6.3779
112,5.2035,6.1803,4.4356,3.2581
123,9.3072,10.29,6.3128,4.7615
126,6.3463,6.4504,4.4364,5.6406
135,8.6676,10.223,5.7558,4.2193
142,8.2249,9.4489,5.9645,4.0563
214,2.9698,3.9393,3.1126,5.2262
256,10.936,9.9806,5.4388,7.2644
259,6.6561,5.8092,4.5772,4.8883
269,10.678,10.42,4.6256,6.1674
