2.2658,10.897,2.2481,9.9147,17.899,14.803
2.3565,11.491,2.3306,10.698,20.058,16.161
2.3115,12.338,2.2885,11.423,21.544,17.088
2.2428,12.913,2.2249,11.972,22.568,17.809
2.1686,12.864,2.1516,12.088,23.149,18.249
