0.89533,5.2121,0.89378,3.63,3.9756,4.0517
0.86375,5.3595,0.86473,3.8038,4.2052,4.2174
0.81801,5.4678,0.82141,3.9769,4.3499,4.3876
0.77375,5.5405,0.77849,4.0858,4.4495,4.5066
0.72938,5.5731,0.7362,4.0957,4.522,4.589
0.68942,5.5415,0.69488,4.0676,4.5689,4.6302
0.65061,5.4773,0.6543,3.9924,4.569,4.624
0.62415,5.3778,0.62703,3.8832,4.4984,4.5475
0.63703,5.2288,0.63947,3.7034,4.3051,4.372
0.72303,4.9681,0.72503,3.4533,4.0031,4.0852
