51,7.5323,6.8827,6.8804,15.103
61,9.9225,9.4562,6.5075,8.7034
108,19.328,20.333,17.842,27.826
112,11.692,7.1552,6.3344,4.9352
123,4.1585,7.4486,6.9967,6.4794
126,5.1858,13.39,12.635,22.954
135,6.7411,8.2641,6.3607,4.083
142,5.5283,4.3559,4.6642,6.6235
214,11.38,13.949,13.463,23.992
256,21.805,24.929,22.904,35.894
259,5.4876,5.8314,5.5957,7.5353
269,18.005,19.025,17.388,28.03
