1.2969,8.4666,1.2873,7.501,8.52,9.2617
1.6606,8.2783,1.6518,7.8225,8.618,9.0042
1.9234,8.2681,1.9015,7.9353,8.6951,8.9144
1.9478,8.2877,1.9273,7.9878,8.8115,8.8725
1.9561,8.3352,1.9346,8.0316,8.8714,8.7548
