21,2.6694,3.4622,3.4035,2.6991
23,5.0162,2.9933,2.9711,2.769
31,4.9378,3.8572,3.8606,4.3947
72,6.7827,5.5182,5.4615,4.7495
89,3.5018,2.9463,2.9254,2.8869
120,5.0552,6.2558,6.0406,5.2281
130,4.6598,1.9054,1.9085,2.585
